sep=;
Date;Highprice;Lowprice;Closingprice;Averageprice;Totalvolume;Turnover;
2005-07-20;265.39;262.88;263.69;;;;
2005-07-19;265.31;264.09;265.27;;;;
2005-07-18;265.39;264.07;264.61;;;;
2005-07-15;265.14;263.84;264.33;;;;
2005-07-14;;;264.51;;;;
2005-07-13;264.76;262.65;264.52;;;;
2005-07-12;263.57;261.86;262.64;;;;
2005-07-11;263.07;258.91;262.96;;;;
2005-07-08;259.02;254.92;258.90;;;;
2005-07-07;258.90;249.02;254.90;;;;
2005-07-06;259.36;258.17;258.78;;;;
2005-07-05;258.73;257.58;258.27;;;;
2005-07-04;258.71;257.35;258.44;;;;
2005-07-01;257.61;254.57;257.56;;;;
2005-06-30;256.17;254.27;255.60;;;;
2005-06-29;255.46;253.20;255.04;;;;
2005-06-28;253.50;251.50;253.19;;;;
2005-06-27;256.61;251.40;251.51;;;;
2005-06-23;256.79;254.29;256.63;;;;
2005-06-22;254.59;253.54;254.27;;;;
2005-06-21;253.98;252.07;253.88;;;;
2005-06-20;252.38;250.82;252.06;;;;
2005-06-17;252.20;251.09;251.36;;;;
2005-06-16;251.46;250.00;251.32;;;;
2005-06-15;251.48;249.43;250.00;;;;
2005-06-14;251.13;249.01;251.00;;;;
2005-06-13;249.59;248.10;249.18;;;;
2005-06-10;248.55;246.97;248.35;;;;
2005-06-09;247.35;246.24;246.71;;;;
2005-06-08;247.33;245.39;247.10;;;;
2005-06-07;245.98;244.00;245.93;;;;
2005-06-03;245.62;243.61;244.09;;;;
2005-06-02;246.85;244.62;244.73;;;;
2005-06-01;246.70;245.32;246.16;;;;
2005-05-31;246.62;245.25;245.48;;;;
2005-05-30;245.89;244.36;245.78;;;;
2005-05-27;245.48;244.21;244.95;;;;
2005-05-26;244.78;242.60;244.63;;;;
2005-05-25;243.42;242.27;242.48;;;;
2005-05-24;242.85;242.09;242.73;;;;
2005-05-23;243.06;242.04;242.35;;;;
2005-05-20;243.03;241.16;242.23;;;;
2005-05-19;242.66;241.47;242.34;;;;
2005-05-18;241.67;239.48;241.32;;;;
2005-05-17;239.92;238.68;239.49;;;;
2005-05-16;239.02;237.57;238.89;;;;
2005-05-13;238.86;236.99;238.86;;;;
2005-05-12;;;237.74;;;;
2005-05-11;236.81;234.84;235.31;;;;
2005-05-10;238.67;235.68;236.32;;;;
2005-05-09;237.83;236.70;237.47;;;;
2005-05-06;237.63;234.15;236.94;;;;
2005-05-04;235.44;233.95;234.14;;;;
2005-05-03;235.58;234.06;234.68;;;;
2005-05-02;235.26;233.05;234.72;;;;
2005-04-29;234.01;231.20;233.04;;;;
2005-04-28;236.05;231.28;232.61;;;;
2005-04-27;242.06;234.72;235.24;;;;
2005-04-26;244.06;241.10;242.18;;;;
2005-04-25;244.34;242.26;243.94;;;;
2005-04-22;245.21;241.32;244.11;;;;
2005-04-21;242.15;240.27;241.30;;;;
2005-04-20;242.98;240.94;241.21;;;;
2005-04-19;242.32;240.46;241.00;;;;
2005-04-18;244.10;238.96;240.36;;;;
2005-04-15;247.97;243.70;244.12;;;;
2005-04-14;248.34;245.66;247.97;;;;
2005-04-13;247.50;245.87;247.10;;;;
2005-04-12;246.98;245.42;245.87;;;;
2005-04-11;247.12;245.19;246.98;;;;
2005-04-08;246.87;245.83;246.67;;;;
2005-04-07;246.18;244.95;245.83;;;;
2005-04-06;246.13;244.59;246.03;;;;
2005-04-05;244.83;242.51;244.81;;;;
2005-04-04;243.91;242.28;243.18;;;;
2005-04-01;244.33;240.93;243.91;;;;
2005-03-31;242.08;240.38;240.93;;;;
2005-03-30;241.24;239.36;240.39;;;;
2005-03-29;242.38;240.25;241.24;;;;
2005-03-24;241.71;240.62;241.29;;;;
2005-03-23;241.04;238.31;240.74;;;;
2005-03-22;240.99;238.79;240.51;;;;
2005-03-21;240.67;238.53;238.92;;;;
2005-03-18;241.09;239.72;239.89;;;;
2005-03-17;240.95;239.77;240.44;;;;
2005-03-16;243.50;240.04;240.12;;;;
2005-03-15;243.69;242.00;243.50;;;;
2005-03-14;242.32;240.25;242.00;;;;
2005-03-11;242.17;240.20;241.51;;;;
2005-03-10;242.72;239.95;240.20;;;;
2005-03-09;243.96;242.03;242.72;;;;
2005-03-08;244.13;242.58;242.66;;;;
2005-03-07;245.91;243.54;244.06;;;;
2005-03-04;245.16;242.51;244.97;;;;
2005-03-03;243.61;242.01;242.51;;;;
2005-03-02;242.76;240.45;242.37;;;;
2005-03-01;241.45;239.19;240.90;;;;
2005-02-28;241.28;239.69;240.43;;;;
2005-02-25;240.27;237.58;240.10;;;;
2005-02-24;238.27;236.61;237.60;;;;
2005-02-23;237.22;234.49;236.61;;;;
2005-02-22;237.45;235.41;236.63;;;;
2005-02-21;238.15;236.31;237.26;;;;
2005-02-18;238.07;236.22;236.31;;;;
2005-02-17;239.19;236.86;238.07;;;;
2005-02-16;239.48;236.57;237.74;;;;
2005-02-15;239.78;237.43;239.09;;;;
2005-02-14;239.02;237.14;237.72;;;;
2005-02-11;238.06;234.88;237.80;;;;
2005-02-10;238.63;234.68;234.88;;;;
2005-02-09;239.18;236.04;238.62;;;;
2005-02-08;237.68;236.50;236.87;;;;
2005-02-07;237.53;234.38;237.36;;;;
2005-02-04;234.90;232.47;234.38;;;;
2005-02-03;234.04;232.31;232.74;;;;
2005-02-02;234.03;232.24;233.51;;;;
2005-02-01;232.39;229.73;232.25;;;;
2005-01-31;230.93;228.16;229.96;;;;
2005-01-28;230.15;227.99;228.16;;;;
2005-01-27;230.41;228.25;229.81;;;;
2005-01-26;229.06;227.76;228.60;;;;
2005-01-25;228.65;224.90;228.35;;;;
2005-01-24;227.91;225.10;225.82;;;;
2005-01-21;228.91;227.61;227.91;;;;
2005-01-20;230.77;228.08;228.35;;;;
2005-01-19;231.25;230.34;230.77;;;;
2005-01-18;230.93;228.84;230.53;;;;
2005-01-17;231.24;229.43;230.93;;;;
2005-01-14;229.71;227.07;229.44;;;;
2005-01-13;228.93;226.94;227.99;;;;
2005-01-12;231.12;226.54;227.09;;;;
2005-01-11;233.32;230.53;230.74;;;;
2005-01-10;233.50;230.21;233.19;;;;
2005-01-07;230.58;229.12;230.42;;;;
2005-01-05;231.58;229.14;229.44;;;;
2005-01-04;231.85;229.44;231.58;;;;
2005-01-03;230.71;227.88;229.93;;;;
2004-12-30;228.64;227.67;228.41;;;;
2004-12-29;227.96;226.90;227.86;;;;
2004-12-28;228.86;226.88;227.75;;;;
2004-12-27;228.84;227.72;228.33;;;;
2004-12-23;228.34;227.07;228.34;;;;
2004-12-22;228.26;226.47;228.15;;;;
2004-12-21;226.81;225.01;226.47;;;;
2004-12-20;225.95;223.77;225.48;;;;
2004-12-17;226.81;223.70;223.84;;;;
2004-12-16;227.21;225.89;226.66;;;;
2004-12-15;227.46;225.94;225.96;;;;
2004-12-14;227.30;225.83;226.41;;;;
2004-12-13;227.12;225.38;226.40;;;;
2004-12-10;226.39;224.88;226.10;;;;
2004-12-09;227.33;224.66;224.91;;;;
2004-12-08;228.64;226.46;227.24;;;;
2004-12-07;229.21;226.61;228.64;;;;
2004-12-06;227.68;226.03;226.80;;;;
2004-12-03;230.34;227.55;227.68;;;;
2004-12-02;230.29;228.67;229.88;;;;
2004-12-01;228.72;226.62;228.67;;;;
2004-11-30;227.99;226.71;226.94;;;;
2004-11-29;229.34;226.72;227.51;;;;
2004-11-26;227.00;225.84;226.75;;;;
2004-11-25;226.91;225.14;226.84;;;;
2004-11-24;226.33;224.96;225.14;;;;
2004-11-23;226.19;224.36;225.30;;;;
2004-11-22;225.71;223.39;224.36;;;;
2004-11-19;227.67;225.46;225.71;;;;
2004-11-18;228.47;227.04;227.67;;;;
2004-11-17;227.84;225.23;227.84;;;;
2004-11-16;226.20;224.51;225.23;;;;
2004-11-15;227.55;225.44;226.08;;;;
2004-11-12;226.09;224.17;225.82;;;;
2004-11-11;224.56;222.41;224.17;;;;
2004-11-10;223.94;221.71;222.78;;;;
2004-11-09;222.87;221.32;221.78;;;;
2004-11-08;222.21;220.08;221.65;;;;
2004-11-05;221.34;219.81;221.05;;;;
2004-11-04;220.82;218.84;219.81;;;;
2004-11-03;221.26;219.62;220.76;;;;
2004-11-02;219.78;216.52;219.76;;;;
2004-11-01;216.81;213.74;216.67;;;;
2004-10-29;215.54;213.83;214.21;;;;
2004-10-28;215.46;213.59;214.61;;;;
2004-10-27;213.85;210.77;213.60;;;;
2004-10-26;211.15;209.62;210.77;;;;
2004-10-25;214.29;209.51;209.91;;;;
2004-10-22;215.95;213.42;214.29;;;;
2004-10-21;217.36;214.81;215.95;;;;
2004-10-20;219.27;215.50;216.48;;;;
2004-10-19;220.00;216.44;219.27;;;;
2004-10-18;217.31;216.27;216.44;;;;
2004-10-15;217.74;215.80;216.74;;;;
2004-10-14;219.35;217.48;217.74;;;;
2004-10-13;219.46;217.35;219.22;;;;
2004-10-12;219.31;216.50;217.35;;;;
2004-10-11;219.19;217.75;219.12;;;;
2004-10-08;220.18;218.06;219.06;;;;
2004-10-07;219.80;219.22;219.56;;;;
2004-10-06;220.25;218.43;219.34;;;;
2004-10-05;221.02;218.90;220.22;;;;
2004-10-04;220.23;217.43;220.13;;;;
2004-10-01;217.59;214.31;217.43;;;;
2004-09-30;216.58;213.96;214.31;;;;
2004-09-29;215.36;211.06;215.22;;;;
2004-09-28;211.51;209.83;211.06;;;;
2004-09-27;212.02;210.04;210.81;;;;
2004-09-24;212.63;211.23;211.95;;;;
2004-09-23;213.11;210.81;212.22;;;;
2004-09-22;214.50;212.57;213.11;;;;
2004-09-21;213.27;212.17;212.91;;;;
2004-09-20;213.07;211.60;212.53;;;;
2004-09-17;213.59;212.31;212.98;;;;
2004-09-16;213.25;211.24;212.62;;;;
2004-09-15;213.91;212.22;212.67;;;;
2004-09-14;212.85;211.32;212.38;;;;
2004-09-13;212.93;208.75;212.85;;;;
2004-09-10;210.09;208.59;209.84;;;;
2004-09-09;210.21;207.83;208.59;;;;
2004-09-08;211.31;210.10;210.21;;;;
2004-09-07;211.36;209.86;210.67;;;;
2004-09-06;211.57;210.67;211.00;;;;
2004-09-03;211.70;209.38;210.91;;;;
2004-09-02;210.85;208.96;210.09;;;;
2004-09-01;209.90;207.62;209.76;;;;
2004-08-31;208.85;207.10;207.62;;;;
2004-08-30;209.48;208.21;208.62;;;;
2004-08-27;209.26;207.46;209.11;;;;
2004-08-26;209.25;207.27;208.65;;;;
2004-08-25;207.41;205.59;207.27;;;;
2004-08-24;207.48;205.58;205.81;;;;
2004-08-23;206.31;202.41;206.26;;;;
2004-08-20;203.35;201.19;202.41;;;;
2004-08-19;203.99;202.30;202.88;;;;
2004-08-18;202.75;200.23;202.50;;;;
2004-08-17;201.84;200.10;201.04;;;;
2004-08-16;200.31;197.02;200.16;;;;
2004-08-13;199.63;197.61;198.34;;;;
2004-08-12;200.99;197.49;198.84;;;;
2004-08-11;203.21;198.63;199.80;;;;
2004-08-10;203.53;200.91;202.96;;;;
2004-08-09;203.24;200.25;200.91;;;;
2004-08-06;207.35;202.31;202.95;;;;
2004-08-05;208.20;206.14;207.35;;;;
2004-08-04;207.52;205.36;206.14;;;;
2004-08-03;208.42;207.01;207.52;;;;
2004-08-02;209.03;206.67;207.42;;;;
2004-07-30;209.32;206.96;208.62;;;;
2004-07-29;208.48;205.97;207.65;;;;
2004-07-28;207.72;205.31;205.97;;;;
2004-07-27;205.39;202.89;205.31;;;;
2004-07-26;205.39;202.88;202.89;;;;
2004-07-23;206.16;204.45;204.65;;;;
2004-07-22;208.75;204.45;204.61;;;;
2004-07-21;211.16;204.48;208.73;;;;
2004-07-20;204.91;202.89;204.48;;;;
2004-07-19;206.32;204.01;204.04;;;;
2004-07-16;206.26;204.39;206.05;;;;
2004-07-15;208.59;204.76;205.14;;;;
2004-07-14;208.30;205.66;207.98;;;;
2004-07-13;207.93;204.97;207.08;;;;
2004-07-12;208.03;204.26;205.12;;;;
2004-07-09;209.02;206.83;207.64;;;;
2004-07-08;209.30;208.19;209.02;;;;
2004-07-07;210.04;208.55;208.93;;;;
2004-07-06;211.42;209.23;209.33;;;;
2004-07-05;212.55;210.83;211.21;;;;
2004-07-02;213.01;211.53;212.18;;;;
2004-07-01;214.46;212.86;213.01;;;;
2004-06-30;214.00;212.78;212.97;;;;
2004-06-29;213.48;212.11;212.93;;;;
2004-06-28;213.67;212.16;213.48;;;;
2004-06-24;213.27;210.72;212.87;;;;
2004-06-23;210.89;207.08;210.72;;;;
2004-06-22;208.32;207.06;207.47;;;;
2004-06-21;209.03;207.65;208.31;;;;
2004-06-18;209.46;208.01;208.56;;;;
2004-06-17;210.13;208.59;209.16;;;;
2004-06-16;210.02;208.68;209.83;;;;
2004-06-15;209.39;207.41;208.98;;;;
2004-06-14;210.44;207.53;207.97;;;;
2004-06-11;210.57;209.55;210.24;;;;
2004-06-10;210.52;209.52;209.91;;;;
2004-06-09;211.67;210.05;210.17;;;;
2004-06-08;212.41;210.64;211.27;;;;
2004-06-07;211.71;209.41;211.60;;;;
2004-06-04;209.51;206.70;209.41;;;;
2004-06-03;207.22;205.12;207.01;;;;
2004-06-02;206.91;204.30;205.92;;;;
2004-06-01;206.53;204.26;204.30;;;;
2004-05-28;206.61;205.07;206.17;;;;
2004-05-27;206.10;203.38;205.54;;;;
2004-05-26;205.66;202.87;203.74;;;;
2004-05-25;204.73;202.23;203.08;;;;
2004-05-24;206.26;203.61;204.73;;;;
2004-05-21;204.70;202.62;203.69;;;;
2004-05-19;205.42;201.22;204.70;;;;
2004-05-18;201.69;199.85;201.22;;;;
2004-05-17;202.81;198.86;199.85;;;;
2004-05-14;204.05;202.24;202.81;;;;
2004-05-13;204.34;199.79;204.02;;;;
2004-05-12;204.13;199.65;199.79;;;;
2004-05-11;203.23;199.60;203.20;;;;
2004-05-10;206.70;199.32;199.60;;;;
2004-05-07;207.98;205.04;206.70;;;;
2004-05-06;212.87;206.75;207.08;;;;
2004-05-05;213.00;210.19;212.49;;;;
2004-05-04;211.32;209.63;210.19;;;;
2004-05-03;210.97;208.25;210.65;;;;
2004-04-30;211.30;209.11;209.46;;;;
2004-04-29;212.80;209.07;211.30;;;;
2004-04-28;216.88;212.78;212.80;;;;
2004-04-27;217.99;216.68;216.88;;;;
2004-04-26;219.57;217.05;217.47;;;;
2004-04-23;221.12;218.28;218.55;;;;
2004-04-22;220.43;217.33;220.20;;;;
2004-04-21;220.50;217.25;217.33;;;;
2004-04-20;220.25;217.13;219.57;;;;
2004-04-19;217.34;216.26;217.13;;;;
2004-04-16;217.49;215.03;216.34;;;;
2004-04-15;217.25;215.29;215.77;;;;
2004-04-14;218.74;214.90;216.71;;;;
2004-04-13;220.14;218.30;218.74;;;;
2004-04-08;219.49;217.74;218.30;;;;
2004-04-07;219.66;216.98;217.74;;;;
2004-04-06;219.40;215.87;217.27;;;;
2004-04-05;218.40;216.09;218.16;;;;
2004-04-02;216.90;213.31;216.09;;;;
2004-04-01;213.97;209.31;213.92;;;;
2004-03-31;210.87;208.96;209.94;;;;
2004-03-30;210.61;208.60;209.19;;;;
2004-03-29;210.28;206.71;210.21;;;;
2004-03-26;207.97;205.94;206.84;;;;
2004-03-25;206.53;203.17;206.52;;;;
2004-03-24;205.41;202.80;203.17;;;;
2004-03-23;204.59;201.15;204.03;;;;
2004-03-22;207.21;201.27;201.82;;;;
2004-03-19;208.16;206.35;207.21;;;;
2004-03-18;211.48;206.92;206.93;;;;
2004-03-17;210.79;207.78;210.59;;;;
2004-03-16;208.02;204.91;207.78;;;;
2004-03-15;211.25;206.51;207.04;;;;
2004-03-12;210.04;205.26;209.52;;;;
2004-03-11;214.25;205.78;207.95;;;;
2004-03-10;214.86;213.21;214.25;;;;
2004-03-09;218.14;214.67;214.86;;;;
2004-03-08;218.76;217.59;218.14;;;;
2004-03-05;218.94;216.46;217.65;;;;
2004-03-04;219.78;217.16;217.52;;;;
2004-03-03;218.83;216.71;218.55;;;;
2004-03-02;217.49;214.96;217.32;;;;
2004-03-01;215.26;212.92;214.96;;;;
2004-02-27;214.72;212.78;213.19;;;;
2004-02-26;213.35;211.59;212.78;;;;
2004-02-25;212.02;209.76;211.59;;;;
2004-02-24;214.35;209.77;210.60;;;;
2004-02-23;215.51;213.61;214.35;;;;
2004-02-20;215.27;213.16;213.61;;;;
2004-02-19;216.07;213.51;215.25;;;;
2004-02-18;214.43;212.79;213.51;;;;
2004-02-17;213.60;211.81;213.25;;;;
2004-02-16;212.16;209.62;211.81;;;;
2004-02-13;211.84;209.85;210.04;;;;
2004-02-12;214.09;210.99;211.14;;;;
2004-02-11;213.15;210.21;212.41;;;;
2004-02-10;212.26;209.41;211.90;;;;
2004-02-09;211.19;209.02;210.27;;;;
2004-02-06;210.26;205.05;209.02;;;;
2004-02-05;205.29;203.21;205.05;;;;
2004-02-04;204.74;202.68;203.97;;;;
2004-02-03;205.45;203.52;204.53;;;;
2004-02-02;207.36;204.61;204.93;;;;
2004-01-30;206.13;203.58;205.71;;;;
2004-01-29;205.46;203.20;203.58;;;;
2004-01-28;206.25;204.78;205.32;;;;
2004-01-27;208.47;205.96;206.25;;;;
2004-01-26;206.71;205.26;206.32;;;;
2004-01-23;206.43;204.24;205.84;;;;
2004-01-22;206.19;203.49;205.36;;;;
2004-01-21;205.15;202.71;203.51;;;;
2004-01-20;206.65;204.54;204.78;;;;
2004-01-19;207.03;204.88;206.16;;;;
2004-01-16;205.02;202.92;204.88;;;;
2004-01-15;203.24;201.01;202.92;;;;
2004-01-14;202.09;199.85;201.82;;;;
2004-01-13;201.53;198.86;199.95;;;;
2004-01-12;199.12;196.82;198.86;;;;
2004-01-09;199.35;196.91;198.42;;;;
2004-01-08;199.20;194.60;197.77;;;;
2004-01-07;197.84;194.05;194.60;;;;
2004-01-05;196.57;191.25;196.40;;;;
2004-01-02;196.68;194.09;196.24;;;;
2003-12-30;195.87;193.44;194.17;;;;
2003-12-29;194.89;191.44;194.50;;;;
2003-12-23;191.99;189.34;191.75;;;;
2003-12-22;189.95;188.76;189.34;;;;
2003-12-19;189.66;187.86;189.36;;;;
2003-12-18;188.51;186.02;188.29;;;;
2003-12-17;188.94;186.29;186.32;;;;
2003-12-16;190.77;188.37;188.46;;;;
2003-12-15;191.77;189.63;190.77;;;;
2003-12-12;190.57;189.17;189.63;;;;
2003-12-11;189.85;188.54;189.58;;;;
2003-12-10;189.97;188.20;189.27;;;;
2003-12-09;190.74;189.19;189.70;;;;
2003-12-08;191.08;188.74;189.19;;;;
2003-12-05;192.53;190.66;191.08;;;;
2003-12-04;192.14;190.32;191.80;;;;
2003-12-03;191.60;189.60;190.74;;;;
2003-12-02;191.62;189.68;190.36;;;;
2003-12-01;190.29;188.17;190.13;;;;
2003-11-28;189.40;187.57;188.17;;;;
2003-11-27;188.85;186.64;188.72;;;;
2003-11-26;188.14;186.18;186.64;;;;
2003-11-25;188.29;187.18;187.41;;;;
2003-11-24;187.65;184.68;187.60;;;;
2003-11-21;185.58;184.21;184.68;;;;
2003-11-20;187.09;183.66;185.16;;;;
2003-11-19;187.90;185.37;185.86;;;;
2003-11-18;189.72;187.43;187.90;;;;
2003-11-17;192.13;188.42;188.46;;;;
2003-11-14;192.88;189.99;192.13;;;;
2003-11-13;190.52;188.08;190.36;;;;
2003-11-12;188.87;187.09;188.40;;;;
2003-11-11;188.97;187.10;187.71;;;;
2003-11-10;190.28;188.54;188.86;;;;
2003-11-07;191.34;188.25;189.93;;;;
2003-11-06;189.11;186.62;188.25;;;;
2003-11-05;188.76;186.41;186.95;;;;
2003-11-04;189.93;188.16;188.76;;;;
2003-11-03;190.01;187.60;189.19;;;;
2003-10-31;188.48;187.08;187.64;;;;
2003-10-30;190.06;186.72;188.35;;;;
2003-10-29;189.48;187.36;187.70;;;;
2003-10-28;188.32;186.15;188.29;;;;
2003-10-27;186.73;183.64;186.25;;;;
2003-10-24;184.31;182.44;183.84;;;;
2003-10-23;183.39;179.22;182.76;;;;
2003-10-22;184.72;180.70;180.70;;;;
2003-10-21;187.01;183.90;184.53;;;;
2003-10-20;186.02;184.13;185.78;;;;
2003-10-17;185.94;184.55;184.90;;;;
2003-10-16;186.64;184.04;184.55;;;;
2003-10-15;186.96;183.90;186.08;;;;
2003-10-14;184.61;182.53;184.60;;;;
2003-10-13;183.43;180.69;183.11;;;;
2003-10-10;182.15;180.60;180.69;;;;
2003-10-09;182.11;178.90;182.04;;;;
2003-10-08;180.85;178.32;179.63;;;;
2003-10-07;179.19;177.00;178.79;;;;
2003-10-06;180.81;178.60;179.17;;;;
2003-10-03;179.42;173.57;179.18;;;;
2003-10-02;175.92;173.37;173.63;;;;
2003-10-01;173.74;171.79;173.72;;;;
2003-09-30;175.49;171.76;172.24;;;;
2003-09-29;177.28;174.18;174.63;;;;
2003-09-26;176.36;174.33;176.02;;;;
2003-09-25;176.62;174.12;174.97;;;;
2003-09-24;180.43;175.98;176.61;;;;
2003-09-23;179.78;177.23;178.42;;;;
2003-09-22;183.15;178.07;178.90;;;;
2003-09-19;184.67;182.82;183.10;;;;
2003-09-18;184.91;182.76;184.41;;;;
2003-09-17;186.88;184.30;184.64;;;;
2003-09-16;184.83;182.83;184.68;;;;
2003-09-15;184.61;182.79;183.20;;;;
2003-09-12;184.77;182.17;182.84;;;;
2003-09-11;182.51;179.47;182.20;;;;
2003-09-10;184.58;181.53;181.76;;;;
2003-09-09;187.02;184.23;184.45;;;;
2003-09-08;186.01;184.36;185.90;;;;
2003-09-05;185.78;183.60;185.35;;;;
2003-09-04;186.41;184.19;185.04;;;;
2003-09-03;186.29;181.91;185.06;;;;
2003-09-02;182.68;180.97;181.91;;;;
2003-09-01;181.21;177.68;181.00;;;;
2003-08-29;179.57;177.24;177.68;;;;
2003-08-28;179.58;177.61;178.15;;;;
2003-08-27;178.25;176.44;177.76;;;;
2003-08-26;179.37;175.61;176.45;;;;
2003-08-25;180.22;178.16;178.29;;;;
2003-08-22;181.58;179.21;180.20;;;;
2003-08-21;181.30;178.57;180.56;;;;
2003-08-20;179.47;177.44;178.82;;;;
2003-08-19;179.31;176.96;178.97;;;;
2003-08-18;176.97;174.16;176.97;;;;
2003-08-15;175.54;173.70;174.16;;;;
2003-08-14;174.94;173.10;174.94;;;;
2003-08-13;174.27;171.73;173.89;;;;
2003-08-12;172.25;169.05;171.73;;;;
2003-08-11;171.03;168.63;168.06;;;;
2003-08-08;169.70;168.11;168.94;;;;
2003-08-07;168.88;166.96;168.24;;;;
2003-08-06;172.06;168.65;168.87;;;;
2003-08-05;172.43;170.86;172.07;;;;
2003-08-04;172.27;170.49;171.21;;;;
2003-08-01;172.27;170.61;171.38;;;;
2003-07-31;172.13;168.98;171.81;;;;
2003-07-30;170.40;168.96;170.23;;;;
2003-07-29;170.23;168.48;169.14;;;;
2003-07-28;169.89;167.30;169.77;;;;
2003-07-25;167.93;166.82;167.30;;;;
2003-07-24;168.10;165.65;167.91;;;;
2003-07-23;167.31;165.52;165.67;;;;
2003-07-22;167.58;166.02;166.42;;;;
2003-07-21;168.71;166.79;166.88;;;;
2003-07-18;169.14;165.31;167.14;;;;
2003-07-17;166.30;164.03;165.31;;;;
2003-07-16;168.24;166.21;166.29;;;;
2003-07-15;168.08;165.92;167.35;;;;
2003-07-14;167.04;164.38;166.91;;;;
2003-07-11;164.45;163.15;164.38;;;;
2003-07-10;166.22;163.85;163.86;;;;
2003-07-09;166.82;165.06;165.28;;;;
2003-07-08;167.14;165.31;166.33;;;;
2003-07-07;166.98;162.99;166.78;;;;
2003-07-04;163.28;161.83;163.07;;;;
2003-07-03;162.77;160.21;162.62;;;;
2003-07-02;160.51;158.17;160.21;;;;
2003-07-01;160.74;157.75;158.17;;;;
2003-06-30;161.80;160.07;160.62;;;;
2003-06-27;161.67;158.79;161.37;;;;
2003-06-26;159.43;157.87;159.09;;;;
2003-06-25;159.14;158.01;158.72;;;;
2003-06-24;160.10;157.65;158.02;;;;
2003-06-23;161.72;159.74;159.88;;;;
2003-06-19;163.69;161.55;161.72;;;;
2003-06-18;163.44;161.42;163.44;;;;
2003-06-17;163.30;160.46;162.59;;;;
2003-06-16;160.57;157.72;160.46;;;;
2003-06-13;161.92;158.80;158.97;;;;
2003-06-12;162.36;159.87;161.67;;;;
2003-06-11;160.10;157.98;159.87;;;;
2003-06-10;158.60;156.98;158.02;;;;
2003-06-06;159.18;155.28;158.39;;;;
2003-06-05;156.80;154.84;155.28;;;;
2003-06-04;155.32;152.98;155.17;;;;
2003-06-03;155.33;152.97;153.72;;;;
2003-06-02;156.06;153.99;155.32;;;;
2003-05-30;154.83;152.35;154.20;;;;
2003-05-28;153.67;150.66;153.43;;;;
2003-05-27;150.67;148.03;150.66;;;;
2003-05-26;150.30;148.75;148.99;;;;
2003-05-23;150.12;149.13;149.88;;;;
2003-05-22;149.84;148.09;149.34;;;;
2003-05-21;150.22;147.59;148.09;;;;
2003-05-20;151.58;149.62;150.00;;;;
2003-05-19;154.96;151.03;151.33;;;;
2003-05-16;156.92;154.56;154.96;;;;
2003-05-15;155.50;154.09;155.24;;;;
2003-05-14;156.58;154.93;155.09;;;;
2003-05-13;156.22;153.74;156.10;;;;
2003-05-12;154.51;152.73;154.09;;;;
2003-05-09;153.57;150.21;153.44;;;;
2003-05-08;155.51;151.41;151.62;;;;
2003-05-07;157.02;153.74;154.33;;;;
2003-05-06;156.82;155.19;156.79;;;;
2003-05-05;157.30;154.75;156.36;;;;
2003-05-02;155.40;152.88;154.75;;;;
2003-04-30;155.47;154.02;155.12;;;;
2003-04-29;156.31;152.57;154.93;;;;
2003-04-28;152.91;148.14;152.57;;;;
2003-04-25;150.17;148.43;148.68;;;;
2003-04-24;151.64;149.67;150.03;;;;
2003-04-23;151.38;148.38;150.20;;;;
2003-04-22;148.97;147.13;148.44;;;;
2003-04-17;148.06;146.09;147.90;;;;
2003-04-16;149.69;147.49;147.50;;;;
2003-04-15;148.10;144.85;147.80;;;;
2003-04-14;145.82;143.61;144.86;;;;
2003-04-11;146.21;144.17;144.72;;;;
2003-04-10;147.28;143.98;144.51;;;;
2003-04-09;148.37;145.54;147.11;;;;
2003-04-08;150.01;147.10;147.61;;;;
2003-04-07;150.66;144.58;150.01;;;;
2003-04-04;145.96;142.45;144.58;;;;
2003-04-03;145.45;143.10;144.00;;;;
2003-04-02;144.40;138.93;143.88;;;;
2003-04-01;139.58;136.90;139.01;;;;
2003-03-31;142.60;137.27;138.16;;;;
2003-03-28;143.62;141.53;142.60;;;;
2003-03-27;145.95;142.72;143.60;;;;
2003-03-26;147.47;145.50;145.74;;;;
2003-03-25;146.59;143.75;146.35;;;;
2003-03-24;150.38;146.18;146.47;;;;
2003-03-21;150.57;146.54;150.18;;;;
2003-03-20;149.13;145.79;147.70;;;;
2003-03-19;148.25;143.91;146.83;;;;
2003-03-18;148.64;144.45;145.50;;;;
2003-03-17;145.52;137.18;144.58;;;;
2003-03-14;140.14;136.10;140.07;;;;
2003-03-13;136.74;131.33;136.10;;;;
2003-03-12;133.98;131.07;131.37;;;;
2003-03-11;135.86;132.26;133.66;;;;
2003-03-10;136.97;134.67;135.12;;;;
2003-03-07;138.39;135.38;136.73;;;;
2003-03-06;139.56;137.80;138.39;;;;
2003-03-05;139.64;138.07;138.94;;;;
2003-03-04;141.98;139.30;139.64;;;;
2003-03-03;142.90;141.25;141.76;;;;
2003-02-28;141.63;138.63;141.44;;;;
2003-02-27;140.26;136.58;139.72;;;;
2003-02-26;140.74;138.40;138.72;;;;
2003-02-25;142.91;138.68;139.38;;;;
2003-02-24;145.06;142.60;142.91;;;;
2003-02-21;144.51;142.65;143.99;;;;
2003-02-20;147.33;144.21;144.40;;;;
2003-02-19;149.13;146.48;147.08;;;;
2003-02-18;149.26;145.87;148.77;;;;
